Gen,No.,Pokémon,Biome,Excluded,Time,Weather,Context,Preset,Requirements,Bucket,Weight,Lv. Min,Lv. Max,canSeeSky,Hitbox W,Hitbox H,Hitbox Fixed
5,516,Simipour,Tropical Island,,any,any,grounded,"Natural, Treetop, Wild",light ≥8; ×0.25 night,uncommon,1.6,27,50,,0.85,2,FALSE
5,516,Simipour,River,Freezing,any,any,grounded,"Natural, Treetop, Wild",light ≥8; ×0.25 night,uncommon,0.32,27,50,,0.85,2,FALSE
5,517,Munna,Overworld,,night,any,grounded,Natural,light ≥8,common,6.5,4,29,,1,1.2,FALSE
5,517,Munna,Overworld,,night,any,grounded,Natural,near White Bed,common,8,4,29,,1,1.2,FALSE
5,518,Musharna,Overworld,,night,any,grounded,Natural,light ≥8,common,0.5,24,49,,1.2,1.6,FALSE
5,518,Musharna,Overworld,,night,any,grounded,Natural,near White Bed,common,8,25,50,,1.2,1.6,FALSE
5,519,Pidove,Mountain,Volcanic,day,any,grounded,"Natural, Treetop",light ≥8,common,9,1,26,,0.5,0.8,FALSE
5,519,Pidove,Sky,Volcanic,day,any,grounded,"Natural, Treetop",light ≥8,common,9,1,26,,0.5,0.8,FALSE
5,519,Pidove,Overworld,"Arid, Tundra",day,any,grounded,"Natural, Urban",light ≥8,common,9,1,26,,0.5,0.8,FALSE
5,519,Pidove,Overworld,"Arid, Tundra",day,any,grounded,Natural,light ≥8; at: Village,common,9,1,26,,0.5,0.8,FALSE
5,520,Tranquill,Mountain,Volcanic,day,any,grounded,"Natural, Treetop",light ≥8,common,0.9,21,36,,0.6,1.3,FALSE
5,520,Tranquill,Sky,Volcanic,day,any,grounded,"Natural, Treetop",light ≥8,common,0.9,21,36,,0.6,1.3,FALSE
5,520,Tranquill,Overworld,"Arid, Tundra",day,any,grounded,"Natural, Urban",light ≥8,common,0.9,21,36,,0.6,1.3,FALSE
5,520,Tranquill,Overworld,"Arid, Tundra",day,any,grounded,Natural,light ≥8; at: Village,common,0.9,21,36,,0.6,1.3,FALSE
5,521,Unfezant,Mountain,Volcanic,day,any,grounded,"Natural, Treetop",light ≥8,common,0.1,32,49,,0.8,2.15,FALSE
5,521,Unfezant,Sky,Volcanic,day,any,grounded,"Natural, Treetop",light ≥8,common,0.1,32,49,,0.8,2.15,FALSE
5,521,Unfezant,Overworld,"Arid, Tundra",day,any,grounded,"Natural, Urban",light ≥8,common,0.1,32,49,,0.8,2.15,FALSE
5,521,Unfezant,Overworld,"Arid, Tundra",day,any,grounded,Natural,light ≥8; at: Village,common,0.1,32,49,,0.8,2.15,FALSE
5,522,Blitzle,Savanna,,any,any,grounded,"Natural, Wild",light ≥8; ×0.25 night; ×5 thunder,common,9,5,30,,1,1.5,FALSE
5,523,Zebstrika,Savanna,,any,any,grounded,"Natural, Wild",light ≥8; ×0.25 night; ×5 thunder,common,1,27,50,,1.3,2,FALSE
5,524,Roggenrola,Overworld,Deep Dark,any,any,grounded,Natural,Y ≤0; light ≤7,common,9,3,28,,0.5,0.8,FALSE
5,524,Roggenrola,Deep Dark,,any,any,grounded,Natural,light ≤7,uncommon,8.4,3,28,,0.5,0.8,FALSE
5,525,Boldore,Overworld,Deep Dark,any,any,grounded,Natural,Y ≤0; light ≤7,common,0.95,25,39,,0.9,0.9,FALSE
5,525,Boldore,Deep Dark,,any,any,grounded,Natural,light ≤7,uncommon,1.52,25,39,,0.9,0.9,FALSE
5,526,Gigalith,Overworld,Deep Dark,any,any,grounded,Natural,Y ≤0; light ≤7,common,0.05,34,52,,1.4,1.8,FALSE
5,526,Gigalith,Deep Dark,,any,any,grounded,Natural,light ≤7,uncommon,0.08,34,52,,1.4,1.8,FALSE
5,527,Woobat,Jungle,,night,clear,grounded,"Natural, Treetop",,common,9,7,32,,0.75,0.88,FALSE
5,527,Woobat,Savanna,,night,clear,grounded,"Natural, Treetop",,common,9,7,32,,0.75,0.88,FALSE
5,527,Woobat,Jungle,,any,any,grounded,Natural,light ≤7; ×0.25 night,common,9,7,32,,0.75,0.88,FALSE
5,527,Woobat,Savanna,,any,any,grounded,Natural,light ≤7; ×0.25 night,common,9,7,32,,0.75,0.88,FALSE
5,528,Swoobat,Jungle,,night,clear,grounded,"Natural, Treetop",,common,1,27,43,,1.1,1.8,FALSE
5,528,Swoobat,Savanna,,night,clear,grounded,"Natural, Treetop",,common,1,27,43,,1.1,1.8,FALSE
5,528,Swoobat,Jungle,,any,any,grounded,Natural,light ≤7; ×0.25 night,common,1,27,43,,1.1,1.8,FALSE
5,528,Swoobat,Savanna,,any,any,grounded,Natural,light ≤7; ×0.25 night,common,1,27,43,,1.1,1.8,FALSE
5,529,Drilbur,Overworld,Deep Dark,any,any,grounded,Natural,light ≤7,common,9,8,33,,1,1,FALSE
5,530,Excadrill,Overworld,Deep Dark,any,any,grounded,Natural,light ≤7,common,1,31,51,,1,1,FALSE
5,531,Audino,Plains,,any,any,grounded,Natural,,rare,5,19,47,TRUE,0.8,1.2,FALSE
5,531,Audino,Highlands,,any,any,grounded,Natural,,rare,5,19,47,TRUE,0.8,1.2,FALSE
5,531,Audino,Forest,,any,any,grounded,Natural,,rare,5,19,47,TRUE,0.8,1.2,FALSE
5,532,Timburr,Overworld,"Sandy, Tundra",any,any,grounded,Natural,light ≥8; ×0.25 night,common,5.4,6,31,,0.7,1.3,FALSE
5,532,Timburr,Overworld,"Sandy, Tundra",any,any,grounded,Natural,light ≥8; at: Village; ×0.25 night,common,5.4,6,31,,0.7,1.3,FALSE
5,533,Gurdurr,Overworld,"Sandy, Tundra",any,any,grounded,Natural,light ≥8; ×0.25 night,common,0.57,25,41,,1.1,1.9,FALSE
5,533,Gurdurr,Overworld,"Sandy, Tundra",any,any,grounded,Natural,light ≥8; at: Village; ×0.25 night,common,0.57,25,41,,1.1,1.9,FALSE
5,534,Conkeldurr,Overworld,"Sandy, Tundra",any,any,grounded,Natural,light ≥8; ×0.25 night,common,0.03,36,51,,1.5,2.1,FALSE
5,534,Conkeldurr,Overworld,"Sandy, Tundra",any,any,grounded,Natural,light ≥8; at: Village; ×0.25 night,common,0.03,36,51,,1.5,2.1,FALSE
5,535,Tympole,Lush,,any,any,grounded,Natural,light ≤7,common,9,1,21,,1,0.8,FALSE
5,535,Tympole,Lush,,any,any,submerged,Water,light ≤7,common,9,1,21,,1,0.8,FALSE
5,535,Tympole,Overworld,Lush,any,any,grounded,Natural,near Water; Y ≤62; light ≤7,uncommon,8.4,1,21,,1,0.8,FALSE
5,535,Tympole,Overworld,Lush,any,any,submerged,Water,Y ≤62; light ≤7,uncommon,8.4,1,21,,1,0.8,FALSE
5,535,Tympole,Swamp,Has Block/mud,any,rain,grounded,Natural,light ≥8,common,1.8,1,21,,1,0.8,FALSE
5,535,Tympole,Swamp,Has Block/mud,any,any,submerged,Water,,common,1.8,1,21,TRUE,1,0.8,FALSE
5,535,Tympole,Swamp,Has Block/mud,any,any,submerged,Water,light ≥8,common,1.8,1,21,FALSE,1,0.8,FALSE
5,535,Tympole,Aether,,any,any,fishing,,light ≤7,common,9,1,21,,1,0.8,FALSE
5,535,Tympole,Overworld,,any,any,fishing,,light ≤7,common,9,1,21,,1,0.8,FALSE
5,535,Tympole,Mushroom,Has Block/mud,any,any,fishing,,×3; ×5,common,1.8,1,21,TRUE,1,0.8,FALSE
5,535,Tympole,Swamp,Has Block/mud,any,any,fishing,,×3; ×5,common,1.8,1,21,TRUE,1,0.8,FALSE
5,535,Tympole,Mushroom,Has Block/mud,any,any,fishing,,light ≥8; ×3; ×5,common,1.8,1,21,FALSE,1,0.8,FALSE
5,535,Tympole,Swamp,Has Block/mud,any,any,fishing,,light ≥8; ×3; ×5,common,1.8,1,21,FALSE,1,0.8,FALSE
5,535,Tympole,Overworld,Lush,any,any,grounded,Natural,Y -41..9; light ≤7; at: Shipwreck Coves/lush Shipwreck Cove,common,9,1,21,,1,0.8,FALSE
5,535,Tympole,Overworld,Lush,any,any,submerged,Water,Y -41..9; light ≤7; at: Shipwreck Coves/lush Shipwreck Cove,common,9,1,21,,1,0.8,FALSE
5,535,Tympole,Aether,,any,any,grounded,Natural,near Water; light ≤7,uncommon,8.4,1,21,,1,0.8,FALSE
5,535,Tympole,Aether,,any,any,submerged,Water,light ≤7,uncommon,8.4,1,21,,1,0.8,FALSE
5,535,Tympole (Heart),Aether,,any,any,fishing,,light ≤7,uncommon,10,1,21,,1,0.8,FALSE
5,535,Tympole (Heart),Overworld,,any,any,fishing,,light ≤7,uncommon,10,1,21,,1,0.8,FALSE
5,535,Tympole (Heart),Mushroom,Has Block/mud,any,any,fishing,,×3; ×5,uncommon,2,1,21,TRUE,1,0.8,FALSE
5,535,Tympole (Heart),Swamp,Has Block/mud,any,any,fishing,,×3; ×5,uncommon,2,1,21,TRUE,1,0.8,FALSE
5,535,Tympole (Heart),Aether,,any,any,fishing,,light ≤7; fishing: bait,common,20,1,21,,1,0.8,FALSE
5,535,Tympole (Heart),Overworld,,any,any,fishing,,light ≤7; fishing: bait,common,20,1,21,,1,0.8,FALSE
5,535,Tympole (Heart),Mushroom,Has Block/mud,any,any,fishing,,fishing: bait; ×3; ×5,common,20,1,21,TRUE,1,0.8,FALSE
5,535,Tympole (Heart),Swamp,Has Block/mud,any,any,fishing,,fishing: bait; ×3; ×5,common,20,1,21,TRUE,1,0.8,FALSE
5,535,Tympole (Heart),Mushroom,Has Block/mud,any,any,fishing,,light ≥8; ×3; ×5,uncommon,2,1,21,FALSE,1,0.8,FALSE
5,535,Tympole (Heart),Swamp,Has Block/mud,any,any,fishing,,light ≥8; ×3; ×5,uncommon,2,1,21,FALSE,1,0.8,FALSE
5,535,Tympole (Heart),Mushroom,Has Block/mud,any,any,fishing,,light ≥8; fishing: bait; ×3; ×5,common,20,1,21,FALSE,1,0.8,FALSE
5,535,Tympole (Heart),Swamp,Has Block/mud,any,any,fishing,,light ≥8; fishing: bait; ×3; ×5,common,20,1,21,FALSE,1,0.8,FALSE
5,535,Tympole (Paldean),Has Block/mud,,any,any,grounded,Natural,light ≥8,common,9,1,21,,1,0.8,FALSE
5,535,Tympole (Paldean),Has Block/mud,,any,any,submerged,Water,,common,9,1,21,TRUE,1,0.8,FALSE
5,535,Tympole (Paldean),Savanna,,any,any,grounded,Natural,near Water; light ≥8,uncommon,8.4,1,21,,1,0.8,FALSE
5,535,Tympole (Paldean),Savanna,,any,any,submerged,Water,,uncommon,8.4,1,21,TRUE,1,0.8,FALSE
5,535,Tympole (Paldean),Has Block/mud,,any,any,fishing,,,common,9,1,21,TRUE,1,0.8,FALSE
5,535,Tympole (Paldean),Arid,,any,any,fishing,,,uncommon,8.4,1,21,TRUE,1,0.8,FALSE
5,535,Tympole (Paldean),Arid,,any,any,fishing,,fishing: lure 1; ×0.6,common,9,1,21,TRUE,1,0.8,FALSE
5,535,Tympole (Paldean),Has Block/mud,,any,any,submerged,Water,light ≥8,common,9,1,21,FALSE,1,0.8,FALSE
5,535,Tympole (Paldean),Savanna,,any,any,submerged,Water,light ≥8,uncommon,8.4,1,21,FALSE,1,0.8,FALSE
5,535,Tympole (Paldean),Has Block/mud,,any,any,fishing,,light ≥8,common,9,1,21,FALSE,1,0.8,FALSE
5,535,Tympole (Paldean),Arid,,any,any,fishing,,light ≥8,uncommon,8.4,1,21,FALSE,1,0.8,FALSE
5,535,Tympole (Paldean),Arid,,any,any,fishing,,light ≥8; fishing: lure 1; ×0.6,common,9,1,21,FALSE,1,0.8,FALSE
5,536,Palpitoad,Lush,,any,any,grounded,Natural,light ≤7,common,1,20,43,,1,1.2,FALSE
5,536,Palpitoad,Lush,,any,any,submerged,Water,light ≤7,common,1,20,43,,1,1.2,FALSE
5,536,Palpitoad,Overworld,Lush,any,any,grounded,Natural,near Water; Y ≤62; light ≤7,uncommon,1.6,20,43,,1,1.2,FALSE
5,536,Palpitoad,Overworld,Lush,any,any,submerged,Water,Y ≤62; light ≤7,uncommon,1.6,20,43,,1,1.2,FALSE
5,536,Palpitoad,Swamp,Has Block/mud,any,rain,grounded,Natural,light ≥8,common,0.2,20,43,,1,1.2,FALSE
5,536,Palpitoad,Swamp,Has Block/mud,any,any,submerged,Water,,common,0.2,20,43,TRUE,1,1.2,FALSE
5,536,Palpitoad,Aether,Lush,any,any,fishing,,light ≤7,common,1,20,43,,1,1.2,FALSE
5,536,Palpitoad,Overworld,Lush,any,any,fishing,,light ≤7,common,1,20,43,,1,1.2,FALSE
5,536,Palpitoad,Mushroom,Has Block/mud,any,any,fishing,,×3; ×5,common,0.2,20,43,TRUE,1,1.2,FALSE
5,536,Palpitoad,Swamp,Has Block/mud,any,any,fishing,,×3; ×5,common,0.2,20,43,TRUE,1,1.2,FALSE
5,536,Palpitoad,Swamp,Has Block/mud,any,any,submerged,Water,light ≥8,common,0.2,20,43,FALSE,1,1.2,FALSE
5,536,Palpitoad,Mushroom,Has Block/mud,any,any,fishing,,light ≥8; ×3; ×5,common,0.2,20,43,FALSE,1,1.2,FALSE
5,536,Palpitoad,Swamp,Has Block/mud,any,any,fishing,,light ≥8; ×3; ×5,common,0.2,20,43,FALSE,1,1.2,FALSE
5,536,Palpitoad,Overworld,Lush,any,any,grounded,Natural,Y -41..9; light ≤7; at: Shipwreck Coves/lush Shipwreck Cove,common,1,20,43,,1,1.2,FALSE
5,536,Palpitoad,Overworld,Lush,any,any,submerged,Water,Y -41..9; light ≤7; at: Shipwreck Coves/lush Shipwreck Cove,common,1,20,43,,1,1.2,FALSE
5,536,Palpitoad,Aether,,any,any,grounded,Natural,near Water; light ≤7,uncommon,1.6,20,43,,1,1.2,FALSE
5,536,Palpitoad,Aether,,any,any,submerged,Water,light ≤7,uncommon,1.6,20,43,,1,1.2,FALSE
5,537,Seismitoad,Lush,,any,any,grounded,Natural,light ≤7,common,1,20,43,,1.5,2.2,FALSE
5,537,Seismitoad,Lush,,any,any,submerged,Water,light ≤7,common,1,20,43,,1.5,2.2,FALSE
5,537,Seismitoad,Overworld,Lush,any,any,grounded,Natural,near Water; Y ≤62; light ≤7,uncommon,1.6,20,43,,1.5,2.2,FALSE
5,537,Seismitoad,Overworld,Lush,any,any,submerged,Water,Y ≤62; light ≤7,uncommon,1.6,20,43,,1.5,2.2,FALSE
5,537,Seismitoad,Swamp,Has Block/mud,any,rain,grounded,Natural,light ≥8,common,0.2,20,43,,1.5,2.2,FALSE
5,537,Seismitoad,Swamp,Has Block/mud,any,any,submerged,Water,,common,0.2,20,43,TRUE,1.5,2.2,FALSE
5,537,Seismitoad,Aether,Lush,any,any,fishing,,light ≤7,common,1,20,43,,1.5,2.2,FALSE
5,537,Seismitoad,Overworld,Lush,any,any,fishing,,light ≤7,common,1,20,43,,1.5,2.2,FALSE
5,537,Seismitoad,Mushroom,Has Block/mud,any,any,fishing,,×3; ×5,common,0.2,20,43,TRUE,1.5,2.2,FALSE
5,537,Seismitoad,Swamp,Has Block/mud,any,any,fishing,,×3; ×5,common,0.2,20,43,TRUE,1.5,2.2,FALSE
5,537,Seismitoad,Swamp,Has Block/mud,any,any,submerged,Water,light ≥8,common,0.2,20,43,FALSE,1.5,2.2,FALSE
5,537,Seismitoad,Mushroom,Has Block/mud,any,any,fishing,,light ≥8; ×3; ×5,common,0.2,20,43,FALSE,1.5,2.2,FALSE
5,537,Seismitoad,Swamp,Has Block/mud,any,any,fishing,,light ≥8; ×3; ×5,common,0.2,20,43,FALSE,1.5,2.2,FALSE
5,537,Seismitoad,Overworld,Lush,any,any,grounded,Natural,Y -41..9; light ≤7; at: Shipwreck Coves/lush Shipwreck Cove,common,1,20,43,,1.5,2.2,FALSE
5,537,Seismitoad,Overworld,Lush,any,any,submerged,Water,Y -41..9; light ≤7; at: Shipwreck Coves/lush Shipwreck Cove,common,1,20,43,,1.5,2.2,FALSE
5,537,Seismitoad,Aether,,any,any,grounded,Natural,near Water; light ≤7,uncommon,1.6,20,43,,1.5,2.2,FALSE
5,537,Seismitoad,Aether,,any,any,submerged,Water,light ≤7,uncommon,1.6,20,43,,1.5,2.2,FALSE
5,538,Throh,Arid,,any,any,grounded,Natural,,rare,8,36,63,,1.4,1.8,FALSE
5,539,Sawk,Arid,,any,any,grounded,Natural,,rare,8,36,63,,1,2,FALSE
5,540,Sewaddle,Forest,"Freezing, Spooky",any,any,grounded,"Natural, Wild",light ≥8,common,9,6,31,,0.7,0.7,FALSE
5,541,Swadloon,Forest,"Freezing, Spooky",any,any,grounded,"Natural, Wild",light ≥8,common,0.9,20,38,,1,0.9,FALSE
5,542,Leavanny,Forest,"Freezing, Spooky",any,any,grounded,"Natural, Wild",light ≥8,common,0.1,33,50,,0.8,2,FALSE
5,543,Venipede,Forest,,night,any,grounded,"Natural, Wild",,common,1.8,1,26,,1,0.9,FALSE
5,543,Venipede,Jungle,,night,any,grounded,"Natural, Wild",,common,5.4,1,26,,1,0.9,FALSE
5,543,Venipede,Lush,,any,any,grounded,Natural,light ≤7,common,1.8,1,26,,1,0.9,FALSE
5,543,Venipede,Nether Forest,,any,any,grounded,"Natural, Wild",,common,5.4,1,26,,1,0.9,FALSE
5,543,Venipede,Nether Fungus,,any,any,grounded,"Natural, Wild",,common,5.4,1,26,,1,0.9,FALSE
5,543,Venipede,Overworld,Lush,any,any,grounded,Natural,Y -41..9; light ≤7; at: Shipwreck Coves/lush Shipwreck Cove,common,1.8,1,26,,1,0.9,FALSE
5,544,Whirlipede,Forest,,night,any,grounded,"Natural, Wild",light ≥8,common,0.18,22,36,,1.3,1.6,FALSE
5,544,Whirlipede,Jungle,,night,any,grounded,"Natural, Wild",light ≥8,common,0.54,22,36,,1.3,1.6,FALSE
5,544,Whirlipede,Lush,,any,any,grounded,Natural,light ≤7,common,0.18,22,36,,1.3,1.6,FALSE
5,544,Whirlipede,Nether Forest,,any,any,grounded,"Natural, Wild",,common,0.54,22,36,,1.3,1.6,FALSE
5,544,Whirlipede,Nether Fungus,,any,any,grounded,"Natural, Wild",,common,0.54,22,36,,1.3,1.6,FALSE
5,544,Whirlipede,Overworld,Lush,any,any,grounded,Natural,Y -41..9; light ≤7; at: Shipwreck Coves/lush Shipwreck Cove,common,0.18,22,36,,1.3,1.6,FALSE
5,545,Scolipede,Forest,,night,any,grounded,"Natural, Wild",light ≥8,common,0.02,30,49,,2.5,3,FALSE
5,545,Scolipede,Jungle,,night,any,grounded,"Natural, Wild",light ≥8,common,0.06,30,49,,2.5,3,FALSE
5,545,Scolipede,Lush,,any,any,grounded,Natural,light ≤7,common,0.02,30,49,,2.5,3,FALSE
5,545,Scolipede,Nether Forest,,any,any,grounded,"Natural, Wild",,common,0.06,30,49,,2.5,3,FALSE
5,545,Scolipede,Nether Fungus,,any,any,grounded,"Natural, Wild",,common,0.06,30,49,,2.5,3,FALSE
5,545,Scolipede,Overworld,Lush,any,any,grounded,Natural,Y -41..9; light ≤7; at: Shipwreck Coves/lush Shipwreck Cove,common,0.02,30,49,,2.5,3,FALSE
5,546,Cottonee,Plains,,any,clear,grounded,Natural,light ≥8; ×0.25 night,common,5.7,3,28,,0.8,0.7,FALSE
5,546,Cottonee,Skyroot Grove,,any,any,grounded,Natural,light ≥8,common,9.5,3,28,,0.8,0.7,FALSE
5,546,Cottonee,Skyroot Meadow,,any,any,grounded,Natural,light ≥8,common,9.5,3,28,,0.8,0.7,FALSE
5,547,Whimsicott,Plains,,any,clear,grounded,Natural,light ≥8; ×0.25 night,common,0.3,23,48,,0.8,0.8,FALSE
5,547,Whimsicott,Skyroot Grove,,any,any,grounded,Natural,light ≥8,common,0.5,23,48,,0.8,0.8,FALSE
5,547,Whimsicott,Skyroot Meadow,,any,any,grounded,Natural,light ≥8,common,0.5,23,48,,0.8,0.8,FALSE
5,548,Petilil,Floral,Hills,any,any,grounded,"Natural, Wild",light ≥8; ×0.25 night,common,9.5,3,28,,0.7,1,FALSE
5,548,Petilil,Forest,"Hills, Freezing, Spooky",any,any,grounded,"Natural, Wild",light ≥8; ×0.25 night,common,1.9,3,28,,0.7,1,FALSE
5,548,Petilil,Tropical Island,"Hills, Freezing, Spooky",any,any,grounded,"Natural, Wild",light ≥8; ×0.25 night,common,1.9,3,28,,0.7,1,FALSE
5,548,Petilil,Floral Meadow,,any,any,grounded,,,common,9.5,3,28,,0.7,1,FALSE
5,548,Petilil (Hisui),Hills,"Arid, Freezing, Spooky",any,any,grounded,"Natural, Wild",light ≥8; ×0.25 night,common,5.7,3,28,,0.7,1,FALSE
5,548,Petilil (Hisui),Aether,,any,any,grounded,Natural,light ≥8,common,5.7,3,28,,0.7,1,FALSE
5,549,Lilligant,Floral,Hills,any,any,grounded,"Natural, Wild",light ≥8; ×0.25 night,common,0.5,23,48,,1.1,2.3,FALSE
5,549,Lilligant,Forest,"Hills, Freezing, Spooky",any,any,grounded,"Natural, Wild",light ≥8; ×0.25 night,common,0.1,23,48,,1.1,2.3,FALSE
5,549,Lilligant,Tropical Island,"Hills, Freezing, Spooky",any,any,grounded,"Natural, Wild",light ≥8; ×0.25 night,common,0.1,23,48,,1.1,2.3,FALSE
5,549,Lilligant,Floral Meadow,,any,any,grounded,,,common,0.5,23,48,,1.1,2.3,FALSE
5,549,Lilligant (Hisuian),Hills,"Arid, Freezing, Spooky",any,any,grounded,"Natural, Wild",light ≥8; ×0.25 night,common,0.3,23,48,,0.5,2.1,FALSE
5,549,Lilligant (Hisuian),Aether,,any,any,grounded,Natural,light ≥8,common,0.3,23,48,,0.5,2.1,FALSE
5,550,Basculin Red Striped (Blue-Striped),Freshwater,,any,any,submerged,Water,"moon 1,2,3",common,10,21,46,TRUE,1.18,0.95,FALSE
5,550,Basculin Red Striped (Blue-Striped),Freshwater,,any,any,submerged,Water,"moon 5,6,7",common,2,21,46,TRUE,1.18,0.95,FALSE
5,550,Basculin Red Striped (Blue-Striped),Freshwater,,any,any,submerged,Water,"moon 0,4",common,5,21,46,TRUE,1.18,0.95,FALSE
5,550,Basculin Red Striped (Blue-Striped),Arid,,any,any,fishing,,"moon 1,2,3",common,10,21,46,TRUE,1.18,0.95,FALSE
5,550,Basculin Red Striped (Blue-Striped),Forest,,any,any,fishing,,"moon 1,2,3",common,10,21,46,TRUE,1.18,0.95,FALSE
5,550,Basculin Red Striped (Blue-Striped),Freshwater,,any,any,fishing,,"moon 1,2,3",common,10,21,46,TRUE,1.18,0.95,FALSE
5,550,Basculin Red Striped (Blue-Striped),Grassland,,any,any,fishing,,"moon 1,2,3",common,10,21,46,TRUE,1.18,0.95,FALSE
5,550,Basculin Red Striped (Blue-Striped),Jungle,,any,any,fishing,,"moon 1,2,3",common,10,21,46,TRUE,1.18,0.95,FALSE
5,550,Basculin Red Striped (Blue-Striped),Mountain,,any,any,fishing,,"moon 1,2,3",common,10,21,46,TRUE,1.18,0.95,FALSE
5,550,Basculin Red Striped (Blue-Striped),Snowy Forest,,any,any,fishing,,"moon 1,2,3",common,10,21,46,TRUE,1.18,0.95,FALSE
5,550,Basculin Red Striped (Blue-Striped),Taiga,,any,any,fishing,,"moon 1,2,3",common,10,21,46,TRUE,1.18,0.95,FALSE
5,550,Basculin Red Striped (Blue-Striped),Tundra,,any,any,fishing,,"moon 1,2,3",common,10,21,46,TRUE,1.18,0.95,FALSE
5,550,Basculin Red Striped (Blue-Striped),Arid,,any,any,fishing,,"moon 5,6,7",common,2,21,46,TRUE,1.18,0.95,FALSE
5,550,Basculin Red Striped (Blue-Striped),Forest,,any,any,fishing,,"moon 5,6,7",common,2,21,46,TRUE,1.18,0.95,FALSE
5,550,Basculin Red Striped (Blue-Striped),Freshwater,,any,any,fishing,,"moon 5,6,7",common,2,21,46,TRUE,1.18,0.95,FALSE
5,550,Basculin Red Striped (Blue-Striped),Grassland,,any,any,fishing,,"moon 5,6,7",common,2,21,46,TRUE,1.18,0.95,FALSE
5,550,Basculin Red Striped (Blue-Striped),Jungle,,any,any,fishing,,"moon 5,6,7",common,2,21,46,TRUE,1.18,0.95,FALSE
5,550,Basculin Red Striped (Blue-Striped),Mountain,,any,any,fishing,,"moon 5,6,7",common,2,21,46,TRUE,1.18,0.95,FALSE
5,550,Basculin Red Striped (Blue-Striped),Snowy Forest,,any,any,fishing,,"moon 5,6,7",common,2,21,46,TRUE,1.18,0.95,FALSE
5,550,Basculin Red Striped (Blue-Striped),Taiga,,any,any,fishing,,"moon 5,6,7",common,2,21,46,TRUE,1.18,0.95,FALSE
5,550,Basculin Red Striped (Blue-Striped),Tundra,,any,any,fishing,,"moon 5,6,7",common,2,21,46,TRUE,1.18,0.95,FALSE
5,550,Basculin Red Striped (Blue-Striped),Arid,,any,any,fishing,,"moon 0,4",common,5,21,46,TRUE,1.18,0.95,FALSE
5,550,Basculin Red Striped (Blue-Striped),Forest,,any,any,fishing,,"moon 0,4",common,5,21,46,TRUE,1.18,0.95,FALSE
5,550,Basculin Red Striped (Blue-Striped),Freshwater,,any,any,fishing,,"moon 0,4",common,5,21,46,TRUE,1.18,0.95,FALSE
5,550,Basculin Red Striped (Blue-Striped),Grassland,,any,any,fishing,,"moon 0,4",common,5,21,46,TRUE,1.18,0.95,FALSE
5,550,Basculin Red Striped (Blue-Striped),Jungle,,any,any,fishing,,"moon 0,4",common,5,21,46,TRUE,1.18,0.95,FALSE
5,550,Basculin Red Striped (Blue-Striped),Mountain,,any,any,fishing,,"moon 0,4",common,5,21,46,TRUE,1.18,0.95,FALSE
5,550,Basculin Red Striped (Blue-Striped),Snowy Forest,,any,any,fishing,,"moon 0,4",common,5,21,46,TRUE,1.18,0.95,FALSE
5,550,Basculin Red Striped (Blue-Striped),Taiga,,any,any,fishing,,"moon 0,4",common,5,21,46,TRUE,1.18,0.95,FALSE
5,550,Basculin Red Striped (Blue-Striped),Tundra,,any,any,fishing,,"moon 0,4",common,5,21,46,TRUE,1.18,0.95,FALSE
5,550,Basculin Red Striped (Red-Striped),Freshwater,,any,any,submerged,Water,"moon 5,6,7",common,10,21,46,TRUE,1.18,0.95,FALSE
5,550,Basculin Red Striped (Red-Striped),Freshwater,,any,any,submerged,Water,"moon 1,2,3",common,2,21,46,TRUE,1.18,0.95,FALSE
5,550,Basculin Red Striped (Red-Striped),Freshwater,,any,any,submerged,Water,"moon 0,4",common,5,21,46,TRUE,1.18,0.95,FALSE
5,550,Basculin Red Striped (Red-Striped),Arid,,any,any,fishing,,"moon 5,6,7",common,10,21,46,TRUE,1.18,0.95,FALSE
5,550,Basculin Red Striped (Red-Striped),Forest,,any,any,fishing,,"moon 5,6,7",common,10,21,46,TRUE,1.18,0.95,FALSE
5,550,Basculin Red Striped (Red-Striped),Freshwater,,any,any,fishing,,"moon 5,6,7",common,10,21,46,TRUE,1.18,0.95,FALSE
5,550,Basculin Red Striped (Red-Striped),Grassland,,any,any,fishing,,"moon 5,6,7",common,10,21,46,TRUE,1.18,0.95,FALSE
5,550,Basculin Red Striped (Red-Striped),Jungle,,any,any,fishing,,"moon 5,6,7",common,10,21,46,TRUE,1.18,0.95,FALSE
5,550,Basculin Red Striped (Red-Striped),Mountain,,any,any,fishing,,"moon 5,6,7",common,10,21,46,TRUE,1.18,0.95,FALSE
5,550,Basculin Red Striped (Red-Striped),Snowy Forest,,any,any,fishing,,"moon 5,6,7",common,10,21,46,TRUE,1.18,0.95,FALSE
5,550,Basculin Red Striped (Red-Striped),Taiga,,any,any,fishing,,"moon 5,6,7",common,10,21,46,TRUE,1.18,0.95,FALSE
5,550,Basculin Red Striped (Red-Striped),Tundra,,any,any,fishing,,"moon 5,6,7",common,10,21,46,TRUE,1.18,0.95,FALSE
5,550,Basculin Red Striped (Red-Striped),Arid,,any,any,fishing,,"moon 1,2,3",common,2,21,46,TRUE,1.18,0.95,FALSE
5,550,Basculin Red Striped (Red-Striped),Forest,,any,any,fishing,,"moon 1,2,3",common,2,21,46,TRUE,1.18,0.95,FALSE
